ZONE,ID ZONE,SECTEUR,NOM SITE,ID SITE,NPOINT,IDUNIQUE,OBSERVATEUR 1,OBSERVATEUR 2,DATE,HEURE DEBUT,MINUTES DEPUIS MINUIT,COUV NUAGE,PLUIE,VENT,VISI,DENEIGMT,ESPECE,NB05,NB510,NB1015,MAX10,NB100,RQ,X,Y,ALT,RASTALT,AGRI,IR,IIR1,IIR2,% SOL NU,% ROCH,% HERB,%ARBRISSEAU,%ARBUSTE,%ARBRES,% CROTTES,INFO SUP PATURAGE 
ECRINS,2,Briançonnais,Galibier,,3,,Coursier Cyril,,17/06/16,5h58,,1,1,1,1,90,Pipit spioncelle,3,2,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,3,,Coursier Cyril,,17/06/16,5h58,,1,1,1,1,90,Traquet motteux,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,3,,Coursier Cyril,,17/06/16,5h58,,1,1,1,1,90,Bruant jaune,0,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,4,,Coursier Cyril,,17/06/16,6h57,,1,1,1,1,90,Accenteur alpin,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,5,,Coursier Cyril,,17/06/16,7h26,,1,1,1,1,90,Chocard à bec jaune,2,0,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,5,,Coursier Cyril,,17/06/16,7h26,,1,1,1,1,90,Rouge-queue noir,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,5,,Coursier Cyril,,17/06/16,7h26,,1,1,1,1,90,Accenteur alpin,2,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,5,,Coursier Cyril,,17/06/16,7h26,,1,1,1,1,90,Niverolle alpine,3,2,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,5,,Coursier Cyril,,17/06/16,7h26,,1,1,1,1,90,Pipit spioncelle,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,6,,Coursier Cyril,,17/06/16,7h40,,1,1,1,1,90,Chocard à bec jaune,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,6,,Coursier Cyril,,17/06/16,7h40,,1,1,1,1,90,Pipit spioncelle,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,6,,Coursier Cyril,,17/06/16,7h40,,1,1,1,1,90,Niverolle alpine,2,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,6,,Coursier Cyril,,17/06/16,7h40,,1,1,1,1,90,Accenteur alpin,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,7,,Coursier Cyril,,17/06/16,8h17,,1,1,1,1,90,Pipit spioncelle,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,7,,Coursier Cyril,,17/06/16,8h17,,1,1,1,1,90,Traquet motteux,1,0,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,7,,Coursier Cyril,,17/06/16,8h17,,1,1,1,1,90,Accenteur alpin,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,8,,Coursier Cyril,,17/06/16,8h36,,1,1,1,1,90,Accenteur alpin,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,8,,Coursier Cyril,,17/06/16,8h36,,1,1,1,1,90,Traquet motteux,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,8,,Coursier Cyril,,17/06/16,8h36,,1,1,1,1,90,Chocard à bec jaune,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,8,,Coursier Cyril,,17/06/16,8h36,,1,1,1,1,90,Pipit spioncelle,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,9,,Coursier Cyril,,17/06/16,9h00,,1,1,1,1,90,Pipit spioncelle,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,9,,Coursier Cyril,,17/06/16,9h00,,1,1,1,1,90,Traquet motteux,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,9,,Coursier Cyril,,17/06/16,9h00,,1,1,1,1,90,Accenteur alpin,0,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,10,,Coursier Cyril,,17/06/16,9h22,,1,1,1,1,90,Pipit spioncelle,2,2,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,10,,Coursier Cyril,,17/06/16,9h22,,1,1,1,1,90,Traquet motteux,0,0,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,10,,Coursier Cyril,,17/06/16,9h22,,1,1,1,1,90,Tarier des prés,1,1,,,0,,,,,,,,,,,,,,,,,
ECRINS,2,Briançonnais,Galibier,,10,,Coursier Cyril,,17/06/16,9h22,,1,1,1,1,90,Chocard à bec jaune,0,0,,,200,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,1,,Lefrançois Olivier,Bouche Michel,17/06/16,6h50,,2,1,2,1,100,Linotte mélodieuse,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,1,,Lefrançois Olivier,Bouche Michel,17/06/16,6h50,,2,1,2,1,100,Rougequeue noir,2,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,1,,Lefrançois Olivier,Bouche Michel,17/06/16,6h50,,2,1,2,1,100,Traquet motteux,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,1,,Lefrançois Olivier,Bouche Michel,17/06/16,6h50,,2,1,2,1,100,Venturon montagnard,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,1,,Lefrançois Olivier,Bouche Michel,17/06/16,6h50,,2,1,2,1,100,Bruant jaune,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,1,,Lefrançois Olivier,Bouche Michel,17/06/16,6h50,,2,1,2,1,100,Pinson des arbres,2,3,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,1,,Lefrançois Olivier,Bouche Michel,17/06/16,6h50,,2,1,2,1,100,Grive musicienne,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,1,,Lefrançois Olivier,Bouche Michel,17/06/16,6h50,,2,1,2,1,100,Tétras lyre,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,2,,Lefrançois Olivier,Bouche Michel,17/06/16,7h14,,3,1,1,3,100,Accenteur mouchet,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,2,,Lefrançois Olivier,Bouche Michel,17/06/16,7h14,,3,1,1,3,100,Linotte mélodieuse,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,2,,Lefrançois Olivier,Bouche Michel,17/06/16,7h14,,3,1,1,3,100,Pipit des arbres,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,2,,Lefrançois Olivier,Bouche Michel,17/06/16,7h14,,3,1,1,3,100,Rougequeue noir,,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,2,,Lefrançois Olivier,Bouche Michel,17/06/16,7h14,,3,1,1,3,100,Traquet motteux,2,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,2,,Lefrançois Olivier,Bouche Michel,17/06/16,7h14,,3,1,1,3,100,Pinson des arbres,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,2,,Lefrançois Olivier,Bouche Michel,17/06/16,7h14,,3,1,1,3,100,Grive musicienne,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,3,,Lefrançois Olivier,Bouche Michel,17/06/16,10h51,,1,1,1,3,100,Accenteur mouchet,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,3,,Lefrançois Olivier,Bouche Michel,17/06/16,10h51,,1,1,1,3,100,Grive draine,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,3,,Lefrançois Olivier,Bouche Michel,17/06/16,10h51,,1,1,1,3,100,Linotte mélodieuse,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,3,,Lefrançois Olivier,Bouche Michel,17/06/16,10h51,,1,1,1,3,100,Pipit des arbres,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,3,,Lefrançois Olivier,Bouche Michel,17/06/16,10h51,,1,1,1,3,100,Traquet motteux,3,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,3,,Lefrançois Olivier,Bouche Michel,17/06/16,10h51,,1,1,1,3,100,Alouette lulu,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,3,,Lefrançois Olivier,Bouche Michel,17/06/16,10h51,,1,1,1,3,100,Pinson des arbres,3,3,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,3,,Lefrançois Olivier,Bouche Michel,17/06/16,10h51,,1,1,1,3,100,Grive musicienne,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,3,,Lefrançois Olivier,Bouche Michel,17/06/16,10h51,,1,1,1,3,100,cassenoix mouchete,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,4,,Lefrançois Olivier,Bouche Michel,17/06/16,7h43,,3,1,2,3,100,Accenteur mouchet,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,4,,Lefrançois Olivier,Bouche Michel,17/06/16,7h43,,3,1,2,3,100,Rougequeue noir,1,2,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,4,,Lefrançois Olivier,Bouche Michel,17/06/16,7h43,,3,1,2,3,100,Pinson des arbres,1,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,4,,Lefrançois Olivier,Bouche Michel,17/06/16,7h43,,3,1,2,3,100,Pipit des arbres,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,4,,Lefrançois Olivier,Bouche Michel,17/06/16,7h43,,3,1,2,3,100,Fauvette babillarde,,1,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,4,,Lefrançois Olivier,Bouche Michel,17/06/16,7h43,,3,1,2,3,100,Tétras lyre,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,4,,Lefrançois Olivier,Bouche Michel,17/06/16,7h43,,3,1,2,3,100,Grive musicienne,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,5,,Lefrançois Olivier,Bouche Michel,17/06/16,8h12,,3,1,1,3,100,Crave à bec rouge,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,5,,Lefrançois Olivier,Bouche Michel,17/06/16,8h12,,3,1,1,3,100,Rougequeue noir,2,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,5,,Lefrançois Olivier,Bouche Michel,17/06/16,8h12,,3,1,1,3,100,Coucou gris,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,5,,Lefrançois Olivier,Bouche Michel,17/06/16,8h12,,3,1,1,3,100,Pipit des arbres,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,5,,Lefrançois Olivier,Bouche Michel,17/06/16,8h12,,3,1,1,3,100,Pinson des arbres,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,5,,Lefrançois Olivier,Bouche Michel,17/06/16,8h12,,3,1,1,3,100,Grive musicienne,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,6,,Lefrançois Olivier,Bouche Michel,17/06/16,8h38,,3,1,1,3,100,Grive draine,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,6,,Lefrançois Olivier,Bouche Michel,17/06/16,8h38,,3,1,1,3,100,Rougequeue noir,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,6,,Lefrançois Olivier,Bouche Michel,17/06/16,8h38,,3,1,1,3,100,Traquet motteux,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,6,,Lefrançois Olivier,Bouche Michel,17/06/16,8h38,,3,1,1,3,100,Venturon montagnard,2,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,6,,Lefrançois Olivier,Bouche Michel,17/06/16,8h38,,3,1,1,3,100,Tétras lyre,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,6,,Lefrançois Olivier,Bouche Michel,17/06/16,8h38,,3,1,1,3,100,Pinson des arbres,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,6,,Lefrançois Olivier,Bouche Michel,17/06/16,8h38,,3,1,1,3,100,Coucou gris,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,6,,Lefrançois Olivier,Bouche Michel,17/06/16,8h38,,3,1,1,3,100,Pipit des arbres,2,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,7,,Lefrançois Olivier,Bouche Michel,17/06/16,9h11,,2,1,1,3,100,Monticole de roche,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,7,,Lefrançois Olivier,Bouche Michel,17/06/16,9h11,,2,1,1,3,100,Pipit des arbres,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,7,,Lefrançois Olivier,Bouche Michel,17/06/16,9h11,,2,1,1,3,100,Pipit spioncelle,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,7,,Lefrançois Olivier,Bouche Michel,17/06/16,9h11,,2,1,1,3,100,Rougequeue noir,2,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,7,,Lefrançois Olivier,Bouche Michel,17/06/16,9h11,,2,1,1,3,100,Traquet motteux,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,7,,Lefrançois Olivier,Bouche Michel,17/06/16,9h11,,2,1,1,3,100,Lagopède alpin,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,8,,Lefrançois Olivier,Bouche Michel,17/06/16,9h47,,1,1,1,3,100,Chocard à bec jaune,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,8,,Lefrançois Olivier,Bouche Michel,17/06/16,9h47,,1,1,1,3,100,Crave à bec rouge,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,8,,Lefrançois Olivier,Bouche Michel,17/06/16,9h47,,1,1,1,3,100,Grive draine,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,8,,Lefrançois Olivier,Bouche Michel,17/06/16,9h47,,1,1,1,3,100,Pipit des arbres,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,8,,Lefrançois Olivier,Bouche Michel,17/06/16,9h47,,1,1,1,3,100,Pipit spioncelle,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,8,,Lefrançois Olivier,Bouche Michel,17/06/16,9h47,,1,1,1,3,100,Rougequeue noir,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,8,,Lefrançois Olivier,Bouche Michel,17/06/16,9h47,,1,1,1,3,100,Traquet motteux,2,3,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,8,,Lefrançois Olivier,Bouche Michel,17/06/16,9h47,,1,1,1,3,100,Faucon crécerelle,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,8,,Lefrançois Olivier,Bouche Michel,17/06/16,9h47,,1,1,1,3,100,Guépier d'Europe,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,9,,Lefrançois Olivier,Bouche Michel,17/06/16,10h26,,1,1,1,3,100,Crave à bec rouge,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,9,,Lefrançois Olivier,Bouche Michel,17/06/16,10h26,,1,1,1,3,100,Pipit des arbres,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,9,,Lefrançois Olivier,Bouche Michel,17/06/16,10h26,,1,1,1,3,100,Traquet motteux,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,10,,Lefrançois Olivier,Bouche Michel,17/06/16,11h21,,1,1,1,3,100,Grive draine,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,10,,Lefrançois Olivier,Bouche Michel,17/06/16,11h21,,1,1,1,3,100,Mésange boréale,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,10,,Lefrançois Olivier,Bouche Michel,17/06/16,11h21,,1,1,1,3,100,Pinson des arbres,4,4,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,10,,Lefrançois Olivier,Bouche Michel,17/06/16,11h21,,1,1,1,3,100,Rouge-gorge familier,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Embrunais,Morgon,,10,,Lefrançois Olivier,Bouche Michel,17/06/16,11h21,,1,1,1,3,100,Grive musicienne,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,1,,Corail Marc,,20/06/16,6h10,,1,1,1,3,100,Accenteur mouchet,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,2,,Corail Marc,,20/06/16,6h30,,1,1,1,3,100,Bergeronnette des ruisseaux,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,3,,Corail Marc,,20/06/16,6h55,,1,1,1,3,100,,,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,4,,Corail Marc,,20/06/16,7h20,,1,1,1,3,97,Chocard à bec jaune,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,4,,Corail Marc,,20/06/16,7h20,,1,1,1,3,97,Traquet motteux,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,5,,Corail Marc,,20/06/16,8h00,,1,1,1,3,70,Accenteur alpin,1,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,5,,Corail Marc,,20/06/16,8h00,,1,1,1,3,70,Rouge-queue noir,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,5,,Corail Marc,,20/06/16,8h00,,1,1,1,3,70,Traquet motteux,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,6,,Corail Marc,,20/06/16,8h40,,1,1,1,3,100,Crave à bec rouge,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,6,,Corail Marc,,20/06/16,8h40,,1,1,1,3,100,Rouge-queue noir,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,7,,Corail Marc,,20/06/16,9h00,,1,1,1,3,100,Chocard à bec jaune,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,7,,Corail Marc,,20/06/16,9h00,,1,1,1,3,100,Pipit spioncelle,1,,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,7,,Corail Marc,,20/06/16,9h00,,1,1,1,3,100,Rouge-queue noir,2,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,7,,Corail Marc,,20/06/16,9h00,,1,1,1,3,100,Traquet motteux,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,8,,Corail Marc,,20/06/16,9h20,,1,1,1,3,100,Hirondelle de rocher,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,8,,Corail Marc,,20/06/16,9h20,,1,1,1,3,100,Rouge-queue noir,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,9,,Corail Marc,,20/06/16,9h20,,1,1,1,3,99,Accenteur mouchet,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,9,,Corail Marc,,20/06/16,9h20,,1,1,1,3,99,Chocard à bec jaune,,,,,3,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,9,,Corail Marc,,20/06/16,9h20,,1,1,1,3,99,Rouge-queue noir,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,9,,Corail Marc,,20/06/16,9h20,,1,1,1,3,99,Traquet motteux,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,9,,Corail Marc,,20/06/16,9h20,,1,1,1,3,99,Bergeronnette des ruisseaux,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,10,,Corail Marc,,20/06/16,9h55,,1,1,1,3,100,Accenteur mouchet,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,10,,Corail Marc,,20/06/16,9h55,,1,1,1,3,100,Chocard à bec jaune,,,,,10,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,10,,Corail Marc,,20/06/16,9h55,,1,1,1,3,100,Rouge-queue noir,3,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,Champsaur,Valestrèche,5,10,,Corail Marc,,20/06/16,9h55,,1,1,1,3,100,Traquet motteux,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,1,,Goulet Frédéric,,21/06/16,06h10,,1,1,2,1,99,Linotte mélodieuse,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,1,,Goulet Frédéric,,21/06/16,06h10,,1,1,2,1,99,Pipit spioncelle,1,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,2,,Goulet Frédéric,,21/06/16,06h45,,2,1,2,1,100,Crave à bec rouge,,,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,2,,Goulet Frédéric,,21/06/16,06h45,,2,1,2,1,100,Hirondelle de rocher,,2,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,2,,Goulet Frédéric,,21/06/16,06h45,,2,1,2,1,100,Linotte mélodieuse,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,2,,Goulet Frédéric,,21/06/16,06h45,,2,1,2,1,100,Pipit spioncelle,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,2,,Goulet Frédéric,,21/06/16,06h45,,2,1,2,1,100,Rougequeue noir,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,2,,Goulet Frédéric,,21/06/16,06h45,,2,1,2,1,100,Traquet motteux,1,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,2,,Goulet Frédéric,,21/06/16,06h45,,2,1,2,1,100,Pinson des arbres,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,2,,Goulet Frédéric,,21/06/16,06h45,,2,1,2,1,100,Corneille noire,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,3,,Goulet Frédéric,,21/06/16,07h15,,3,1,1,1,100,Crave à bec rouge,,,,,3,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,3,,Goulet Frédéric,,21/06/16,07h15,,3,1,1,1,100,Pipit spioncelle,1,1,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,3,,Goulet Frédéric,,21/06/16,07h15,,3,1,1,1,100,Rougequeue noir,1,2,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,4,,Goulet Frédéric,,21/06/16,07h45,,1,1,1,3,98,Pipit spioncelle,1,1,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,4,,Goulet Frédéric,,21/06/16,07h45,,1,1,1,3,98,Rougequeue noir,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,5,,Goulet Frédéric,,21/06/16,08h35,,1,1,2,3,90,Chocard à bec jaune,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,5,,Goulet Frédéric,,21/06/16,08h35,,1,1,2,3,90,Pipit spioncelle,1,1,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,5,,Goulet Frédéric,,21/06/16,08h35,,1,1,2,3,90,Rougequeue noir,1,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,5,,Goulet Frédéric,,21/06/16,08h35,,1,1,2,3,90,Traquet motteux,,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,6,,Goulet Frédéric,,21/06/16,09h10,,2,1,2,3,80,Accenteur alpin,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,6,,Goulet Frédéric,,21/06/16,09h10,,2,1,2,3,80,Pipit spioncelle,1,1,,,2,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,6,,Goulet Frédéric,,21/06/16,09h10,,2,1,2,3,80,Rougequeue noir,1,1,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,6,,Goulet Frédéric,,21/06/16,09h10,,2,1,2,3,80,Traquet motteux,2,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,7,,Goulet Frédéric,,21/06/16,09h45,,2,1,2,3,90,Pipit spioncelle,1,1,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,7,,Goulet Frédéric,,21/06/16,09h45,,2,1,2,3,90,Rougequeue noir,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,7,,Goulet Frédéric,,21/06/16,09h45,,2,1,2,3,90,Traquet motteux,1,1,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,8,,Goulet Frédéric,,21/06/16,10h20,,2,1,3,1,70,Niverolle alpine,2,,,,,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,8,,Goulet Frédéric,,21/06/16,10h20,,2,1,3,1,70,Pipit spioncelle,,,,,1,,,,,,,,,,,,,,,,,
ECRINS,2,vallouise,Fournel haut,87,9,,Goulet Frédéric,,21/06/16,10h50,,2,1,3,1,100,Crave à bec rouge,,,,,1,,,,,,,,,,,,,,,,,
